_id,chainId,address,tokenId,name,symbol,decimals,priceUSD,type
64f52821a0c356541eadbf8b,1,0x0000000000000000000000000000000000000000,1_0x0000000000000000000000000000000000000000,ETH,ETH,18,3247.375871512513,NATIVE
64f52821a0c356541eadbf8c,1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1_0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,WETH,18,3238.912175790329,wETH
64f52821a0c356541eadbf8d,1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1_0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,USDC,6,0.9999790189591575,STABLE
64f52821a0c356541eadbf8e,1,0xdAC17F958D2ee523a2206206994597C13D831ec7,1_0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,USDT,6,0.999887086274799,STABLE
64f52821a0c356541eadbf8f,1,0x6B175474E89094C44Da98b954EedeAC495271d0F,1_0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI Stablecoin,DAI,18,1.000121500549585,STABLE
64f52821a0c356541eadbf90,1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,1_0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,WBTC,8,93202.09845464413,wNATIVE
64f52821a0c356541eadbf91,1,0x6B3595068778DD592e39A122f4f5a5cF09C90fE2,1_0x6B3595068778DD592e39A122f4f5a5cF09C90fE2,SUSHI,SUSHI,18,1.455062053709952,CRYPTO
64f52821a0c356541eadbf92,1,0x4Fabb145d64652a948d72533023f6E7A623C7C53,1_0x4Fabb145d64652a948d72533023f6E7A623C7C53,BUSD,BUSD,18,1.00059109380255,STABLE
64f52821a0c356541eadbf93,1,0xB8c77482e45F1F44dE1745F52C74426C631bDD52,1_0xB8c77482e45F1F44dE1745F52C74426C631bDD52,BNB,BNB,18,688.0567962681292,wNATIVE
64f52821a0c356541eadbf94,1,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,1_0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,MATIC,18,0.4508908784369783,wNATIVE
64f52821a0c356541eadbf95,1,0xD31a59c85aE9D8edEFeC411D448f90841571b89c,1_0xD31a59c85aE9D8edEFeC411D448f90841571b89c,Wrapped SOL (Wormhole),SOL,9,188.3485964881368,wNATIVE
64f52821a0c356541eadbf96,1,0xF629cBd94d3791C9250152BD8dfBDF380E2a3B9c,1_0xF629cBd94d3791C9250152BD8dfBDF380E2a3B9c,Enjin Coin,ENJ,18,0.2003812122798856,CRYPTO
64f52821a0c356541eadbf97,1,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,1_0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,StargateToken,STG,18,0.412629748937109,CRYPTO
64f52821a0c356541eadbf98,1,0x853d955aCEf822Db058eb8505911ED77F175b99e,1_0x853d955aCEf822Db058eb8505911ED77F175b99e,Frax,FRAX,18,0.995774631812809,STABLE
64f52821a0c356541eadbf99,1,0xB50721BCf8d664c30412Cfbc6cf7a15145234ad1,1_0xB50721BCf8d664c30412Cfbc6cf7a15145234ad1,Arbitrum,ARB,18,0.7497269795204458,CRYPTO
64f52821a0c356541eadbf9a,1,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,1_0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,Aave Token,AAVE,18,287.2433543369052,CRYPTO
64f52821a0c356541eadbf9b,1,0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,1_0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,Decentralized USD,USDD,18,0.9962762847807779,STABLE
64f52821a0c356541eadbf9c,1,0x111111111117dC0aa78b770fA6A738034120C302,1_0x111111111117dC0aa78b770fA6A738034120C302,1INCH Token,1INCH,18,0.3817895029614423,CRYPTO
64f52821a0c356541eadbf9d,1,0x92D6C1e31e14520e676a687F0a93788B716BEff5,1_0x92D6C1e31e14520e676a687F0a93788B716BEff5,dYdX,DYDX,18,1.322881311574038,CRYPTO
64f52821a0c356541eadbf9e,1,0x0000000000085d4780B73119b644AE5ecd22b376,1_0x0000000000085d4780B73119b644AE5ecd22b376,TrueUSD,TUSD,18,0.9999809183690074,STABLE
64f52821a0c356541eadbf9f,1,0x50327c6c5a14DCaDE707ABad2E27eB517df87AB5,1_0x50327c6c5a14DCaDE707ABad2E27eB517df87AB5,TRON,TRX,6,0.2408054155778556,wNATIVE
64f52821a0c356541eadbfa0,1,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,1_0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,Wrapped liquid staked Ether 2.0,wstETH,18,3853.516696824753,CRYPTO
64f52821a0c356541eadbfa1,1,0xba100000625a3754423978a60c9317c58a424e3D,1_0xba100000625a3754423978a60c9317c58a424e3D,Balancer,BAL,18,2.456145391561386,CRYPTO
64f52821a0c356541eadbfa2,1,0x514910771AF9Ca656af840dff83E8264EcF986CA,1_0x514910771AF9Ca656af840dff83E8264EcF986CA,ChainLink Token,LINK,18,19.88908218531716,CRYPTO
64f52821a0c356541eadbfa3,1,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,1_0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,Uniswap,UNI,18,13.22251243800214,CRYPTO
64f52821a0c356541eadbfa4,1,0xD533a949740bb3306d119CC777fa900bA034cd52,1_0xD533a949740bb3306d119CC777fa900bA034cd52,Curve DAO Token,CRV,18,0.8173559091232967,CRYPTO
64f52821a0c356541eadbfa5,1,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,1_0x3845badAde8e6dFF049820680d1F14bD3903a5d0,SAND,SAND,18,0.5753634143754925,CRYPTO
